0,RussiaGate,"REPORT: FBI Obtained FISA Warrant For Trump Aide, Believed He Was 'Agent Of The Russian Government'","FBI,Trump Aide,The Russian Government","FBI, FISA, Trump, Russian Government",JanKimbrough,"fbi,trump aide,the russian government","['trump aide', 'fbi', 'russian government']","fbi,trump"
153,AllColluded,@maddow Seems Carter Page drew the short straw. Trump &amp; Co. offering up Page to FBI to take the blame for Russian interference.,"Carter Page,Russian","Carter Page;Trump,Page,FBI,Russian",Aneetchkoo,"carter page,russian","['trump & co.', 'fbi']","carter page,trump &amp; co.,fbi"
154,Fiverr,Check this out! I will do computer networking and IT security on   Sean Spicer Carter Page,Sean Spicer Carter,";sean spicer,Carter Page",newton_engineer,sean spicer carter,[],sean spicer carter page
155,nan,@DoctorPeterD @thehill We have seen what happens. Carter Page was unmasked (it's in the press) and all signs point toward the former administration. 1/2,Carter Page,;Carter Page;,TespGames,carter page,['carter page'],carter page
156,nan,Warrant on Carter Page shows we no longer have smoke. We have extreme heat. Acting Atty General must appoint a Spec?Çª,"Carter Page,Atty General",Carter Page;;Acting Atty General,MichaelCastner,"carter page,atty general",['acting atty general'],nan
157,funder,BREAKING: FBI obtained FISA warrant to monitor former Trump adviser Carter Page  by  via @c0nvey,"FBI,Trump,Carter Page","FBI,FISA,Trump,Carter Page",susan_dover,"fbi,trump,carter page","['adviser', 'fbi', 'carter page']","fbi,fisa,trump"
158,nan,March 2016:,,nan,ekcj1234,nan,[],nan
159,nan,@cnnbrk @Evan_McMullin Good Lord how many scandals can Trump  et al generate in a day? Carter Page FISA story and now this,"Good Lord,Carter Page","Trump;Carter Page,FISA",GirlOnFireSally,"good lord,carter page",['carter page'],trump
160,trumprussia,Carter  fbi warrant,Carter,"Carter,fbi",lsfarmer311,carter,['fbi'],carter
161,nan,"Place you bets, I say @realDonaldTrump will be out of office in next 12 months And @mike_pence needs to follow him too  ""Carter Page""","office,Carter Page",Carter Page,Itsafairday,"office,carter page",[],nan
162,"Trumprussia, TrumpRussiaCollusion, russiagate","  
 I remember his shit eating grin when Chris Hayes was interviewing him on",Chris Hayes,Chris Hayes,RWTrollPatrol,chris hayes,['chris hayes'],chris hayes
163,nan,Almost a year later the Carter Page FISA news drops and this is BIG news? (Sarcasm) Dems working overtime to blow it up!,"Carter Page,Dems","Carter Page,FISA;Dems",TheLabeler5000,"carter page,sarcasm,dems",['the carter page fisa news'],nan
164,TrumpRussia,"One of the two presidential candidates was under FBI investigation on Election Day, &amp; it wasnt Hillary Clinton.  Carter Page","Election Day,Hillary Clinton,Carter Page","FBI,Election Day,hillary,Hillary Clinton;Carter Page",PunchTrumpUS,"election day,hillary clinton,carter page","['hillary clinton', 'fbi', 'carter page']","fbi,hillary clinton. carter page"
165,nan,"@FBI BUT WENT AFTER HRC, NOW WE HAVE A LUNATIC IN THE WHITE HOUSE AND U HAVE BIG RESPONSIBILITY FOR THIS",WHITE HOUSE,"WHITE HOUSE, HRC",PamBattistella,white house,[],white house
166,nan,FBI obtained FISA warrant to monitor former Trump adviser Carter Page makes Comey's subsequent actions all the more unfathomable.,"FBI,Trump,Carter Page","FBI,FISA,Trump,Carter Page,Comey",PunchTrumpUS,"fbi,trump,carter page","['adviser', 'fbi', 'carter page']","fbi,fisa,trump"
167,Russian,"Carter Page, Former Trump Adviser, Monitored Last Summer By FBI Over  Contacts
","Carter Page,FBI","Carter Page,Trump,FBI",livechannelfeed,"carter page,fbi","['adviser', 'fbi', 'carter page']","carter,fbi"
168,nan,this one is a real page turner,,nan,IamConiglio,nan,[],nan
169,trumpRussia,@SenateGOP @washingtonpost  featured in a different WAPO article,,WAPO,Ban_Pres_Bannon,nan,[],nan
170,nan,"News of FISA Warrant against Carter Page, continuing silence on Flynn, fits inference they've nailed Trump. From 4/4","Carter Page,Flynn,Trump","FISA,Carter Page,Flynn,Trump;",KeithOlbermann,"carter page,flynn,trump",['carter page'],carter
171,nan,"The Obama administration used the national security intelligence apparatus against its political enemies, because the IRS wasn't enough.",,"Obama,IRS",lheal,nan,"['obama administration', 'national security intelligence', 'irs']","obama,irs"
172,nan,"United Airlines thanks Carter Page, Devin Nunes and most importantly Sean Spicer","United Airlines,Carter Page,Devin Nunes,Sean Spicer","United Airlines,Carter Page,Devin Nunes,sean spicer",sabrinasingh24,"united airlines,carter page,devin nunes,sean spicer","['devin nunes', 'united airlines', 'carter page', 'sean spicer']","united airlines,carter,devin nunes,sean spicer"
173,nan,I know you are not trying to say Trump was right about illegal wiretapping by PBO. Worst spin of a legal FISA warrant by FBI.... ever.,"Trump,PBO,FBI","Trump,PBO;FISA,FBI;",upsnodowns,"trump,pbo,fbi",['fbi'],trump
174,nan,But her eemmmaaaaiiiiiiiiilllllllllllsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,,nan,RSWestmoreland,nan,[],nan
175,nan,TRUMPLAND TODAY Sean Spicer says Hitler didn't gas anyone. Carter Page says FBI surveillance of him is like spying on Martin Luther King,"Sean Spicer,Hitler,Carter Page,FBI,Martin Luther","TRUMPLAND,sean spicer,Hitler;Carter Page,FBI,Martin Luther King",joesentme,"sean spicer,hitler,carter page,fbi,martin luther","['luther king', 'fbi', 'carter page', 'hitler', 'sean spicer']","sean spicer,hitler,fbi,martin luther king"
176,nan,NOT breaking- (to those of us paying attention ) thanks to @LouiseMensch,,nan,sahmiya_says_GO,nan,[],nan
177,nan,"But those @HillaryClinton emails........(looking for ""head exploding"" emoji)",,nan,Aiims1742,nan,[],nan
178,nan,"I created this Tease for ""carter page"" using T. Go to  to create &amp; share a Tease for any topic.",carter page,Carter Page,TipTop_News,carter page,[],nan
179,nan,It's like they don't get that what's been confirmed here is that there is major evidence of collusion.,,nan,IsobelCarr,nan,[],nan
180,nan,"Will someone tell the MSM? Oh yeah, they already know.",,MSM;,RedStateRule,nan,[],nan
181,nan,The FBI obtained a warrant to monitor former Trump adviser Carter Page.,"FBI,Trump,Carter Page","FBI,Trump,Carter Page",BostonGlobe,"fbi,trump,carter page","['adviser', 'fbi', 'carter page']","fbi,trump,carter page."
182,nan,@matt_rawlik here's those FISA's we were talking about,,FISA,ARaw45,nan,[],nan
183,nan,"@AAANYC1 @M2324M @THXOne138 @cnnbrk Maybe you prefer the word of @Sebastiangorka, or Carter Page, Manafort, or Tillerson. Nothing to see comrade.",Carter Page,"Carter Page,Manafort,Tillerson;",MssAnthrope,carter page,['carter page'],nan
184,nan,@ResistanceParty Oh is this the oil industry consultant Carter Page?? &amp; Who pray tell recommended him??,Carter Page,Carter Page;,AssHrdRndWorld,carter page,"['oil', 'carter page', 'him', 'the oil industry consultant']",carter
185,SDLive,"Washington Post app download 

  Carter Page",Washington Post,Washington Post;Carter Page,googleplay_aps,"washington post,carter page","['washington post', 'carter page', 'washington post']","washington post,carter page"
186,nan,CEO of Russia Oil offered Trump adviser he felt deal to get US sanctions lifted:,"Russia,Trump","CEO,Russia Oil,Trump,US",JC12Tx,"russia,trump","['us', 'russia oil', 'ceo', 'trump adviser', 'russia oil offered trump adviser he felt deal to get us sanctions']","russia,trump,us"
187,nan,"So...either Trump was duped or was complicit

",Trump,Trump,SC_Ropp,trump,[],trump
188,nan,quel surprise!    FBI obtained FISA warrant to monitor former Trump adviser Carter Page,"FBI,Trump,Carter Page",";FBI,FISA,Trump,Carter Page",pattirmuller,"fbi,trump,carter page","['fbi', 'carter page', 'adviser']","fbi,fisa,trump,carter page"
189,nan,Why didnt FBI annouce that investigation,,FBI,razzberry1947,nan,['fbi'],fbi
190,nan,This may be awkward....,,nan,LetsTrekSpain,nan,[],nan
191,inners,"Relieved that Trump only surrounds himself with the best people-the best people with Russian ties: Carter Page,Flynn,Manafort...
","Trump,Russian,Carter Page,Flynn,Manafort","Trump,Russian,Carter Page,Flynn,Manafort",ChiOneToo,"trump,russian,carter page,flynn,manafort",['carter page'],"trump,carter"
192,"Trumprussia, russiagate",Carter Page under investigation for suspicious Russian ties,"Carter Page,suspicious Russian","Carter Page,Russian",lfbensimon,"carter page,suspicious russian",['carter page'],carter page
193,nan,So the second domino falls - who gets the best deal??? Hope they took his passport,,;,jprah1,nan,[],nan
194,russiagate,"Think @maddow will be telling the ""Carter Page to Russia with Love"" story tonight?","Carter Page,Russia with Love","Carter Page,Russia",Storeees,"carter page,russia with love",['russia'],russia
195,nan,"@realDonaldTrump Yep, Carter Page was being survield. FISA warrent issued, you asked Russia to find 30K @HillaryClinton emails hose coming","Carter Page,Russia","Carter Page;FISA,Russia",EHines44,"carter page,russia","['carter page', 'russia']","carter page,russia"
196,nan,The FBI don't drop a dime until its time.,,FBI;,ScamGoggles,nan,['fbi'],fbi
197,bfd,A freaking .,,nan,rachelvalentine,nan,[],nan
198,nan,@washingtonpost Carter Page is despicable.,Carter Page,Carter Page,Lorrenitram,carter page,['carter page'],nan
199,nan,Our incompetent lazy MSM is always late to the party  @LouiseMensch @MelissaJPeltier @RVAwonk,MSM,MSM,Ralfoo7,msm,['@louisemensch @melissajpeltier @rvawonk'],msm
200,nan,"@AAANYC1 @M2324M @THXOne138 @cnnbrk Like this, you mean?",,nan,PhysicalPolitik,nan,[],nan
201,nan,Carter Page: FBI reportedly obtained FISA warrant to monitor ex-Trump adviser,Carter Page,"Carter Page,FBI,FISA,",FoxNews,carter page,"['adviser', 'fbi', 'carter page']","carter,fbi,fisa"
202,CarterPage,.@KeithOlbermann - In one of vids he said to keep an eye on . Good call!,,;,DinoRamirez72,nan,[],nan
203,nan,This is like the Warriors claiming they won back to back championships...,the Warriors,Warriors,FrankChow,the warriors,[],nan
204,"CarterPage, TrumpRussia","Recruited as a spy by Russia, foreign policy advisor  being investigated as part of  case.",Russia,Russia,McSaddle,russia,"['a spy', 'russia', 'foreign policy advisor']",nan
205,nan,I will not spend the night reading about Trump I will not spend the night reading about Trump I will not spend the night reading about Trump,"Trump,Trump","trump,trump,trump",moonlighthalo,"trump,trump",[],"trump,trump,trump"
206,nan,"&amp; for those Breitbarters thinking this is proof of untoward surveillance?If there's a finding that Page WAS a foreign agent, Trump is toast",Trump,"Breitbarters;Page,Trump",tummler10,trump,[],trump
207,Trump,FBI obtained FISA warrant to monitor former Trump adviser Carter Page - The Washington Post. Fish Rots from,"FBI,Trump,Carter Page,The Washington Post","FBI,FISA,Trump,Carter Page,Washington Post;",MorrisonRP,"fbi,trump,carter page,the washington post","['adviser', 'fbi', 'carter page', 'the washington post', 'the washington post']","fbi,fisa,trump,washington"
208,nan,"@USARedOrchestra  Yes, and just a few weeks ago DJT was tripping over himself distancing from Carter Page. Now we know why.",Carter Page,"DJT,Carter Page;",sonjastahlhut,carter page,['carter page'],carter
209,nan,trump is now original classifying authority right &amp; can just unilaterally declassify anything he wants. carter page,"trump,carter page",trump;Carter Page,nvrqt,"trump,carter page",['carter page'],nan
210,nan,AND then there is this... Proof that Susan Rice had every legal right to unmask names under Obama's term &amp; we owe them TY for protecting USA,"Susan Rice,Obama,USA",";Susan Rice,Obama,USA",chelsea_craft,"susan rice,obama,usa","['susan rice', 'usa']","susan rice,usa"
211,"SDLive, OffendEveryoneIn4Words, BGC17","Top 5:
1: Sean Spicer
2:  +9
3: Carter Page -1
4: 
5:  +6","Sean Spicer2,Carter Page",;sean spicer;;Carter Page;;,Trends5USA,"sean spicer,carter page","['sean spicer', 'carter page']",sean spicer
212,nan,"Also, WaPo reporting on a FISA warrant last year that's now part of the Russia investigation:","WaPo,Russia","WaPo,FISA,Russia",RamCNN,"wapo,russia",['russia'],"wapo,russia"
213,nan,And now here's something you'll really enjoy!,,nan,rongiordan,nan,[],nan
214,nan,"WP report that FISA court believed Carter Page was acting as Foreign Agent of the Russians,""an operative posing as a diplomat""",Carter Page,"WP,FISA,Carter Page,Foreign Agent,Russians",foreignpolicy77,carter page,"['fisa court', 'carter page', 'a diplomat']",carter page
215,"SDLive, BGC17, TheFosters",Russia Warns Of Serious Consequences From U.S. Strike In Syria  Sean Spicer  Carter Page,"Russia,U.S. Strike,Syria Sean Spicer Carter","Russia,U.S. Strike,Syria,sean spicer,Carter Page",Officialoscrape,"russia,u.s. strike,syria sean spicer carter","['u.s.', 'russia', 'sean spicer  carter page']","russia,u.s.,syria sean spicer carter page"
216,nan,WashPo: Judge approved FBI request to monitor Trump aide Carter Page,"Trump,Carter Page","FBI,Trump,Carter Page",wvjoe911,"trump,carter page","['trump aide', 'judge', 'fbi', 'carter page']","fbi,trump,carter page"
217,nan,"FBI showed probable cause that Trump associate Carter Page was acting as an agent of foreign power, Russia.","Trump,Carter Page,Russia","FBI,Trump,Carter Page,Russia",4free_Ukraine,"trump,carter page,russia","['fbi', 'russia', 'carter page']","fbi,trump,carter page"
218,nan,"FBI obtained FISA warrant to monitor former Trump adviser Carter Page - The Washington Post 
WHO GAVE ORDERS ? Barry","FBI,Trump,Carter Page,Barry","FBI,FISA,Trump,Carter Page,Washington Post;;Barry",Tolltac,"fbi,trump,carter page,the washington post,barry","['adviser', 'who', 'fbi', 'carter page', 'the washington post']","fbi,fisa,trump,washington post,barry"
219,nan,He wasn't allowed to,,nan,kantwistaye,nan,[],nan
220,nan,@ByronYork Oh. And there will never be any charges for Carter Page. B as in B and S as in S. BS!  Will only prove Obama Admin did surveil Trump in end.,"Carter Pag,Obama Admin,Trump","Carter Page;;;obama,Obama Admin,Trump",straight_austin,"carter page,obama admin,trump",['carter page'],"carter,obama admin,trump"
221,nan,FBI obtained FISA warrant to monitor former Trump adviser Carter Page - Washington Post: Washington Post FBI,"FBI,Trump,Carter Page,Washington Post,Washington Post FBI","FBI,FISA,Trump,Carter Page,Washington Post,Washington Post,FBI",DoyleGlobal,"fbi,trump,carter page,washington post,washington post fbi","['washington post', 'adviser', 'fbi', 'fbi', 'washington post', 'washington post', 'carter page']","fbi,fisa,trump,carter page,washington,washington post fbi"
222,"Trump, FBI","FISA Warrant was issued for  advisor Carter Page.  

",Carter Page,"FISA,Carter Page",GloriaBB2,carter page,"['carter page', 'advisor']","fisa warrant,carter page."
223,nan,"@MaxBoot Sean Spicer, Carter Page and now Devin Nunes. It's like Christmas!","Sean Spicer,Carter Page,Devin Nunes.It,Christmas","sean spicer,Carter Page,Devin Nunes;Christmas",steph_bello,"sean spicer,carter page,devin nunes,christmas","['sean spicer', 'carter page', 'christmas', 'devin nunes']","sean spicer, carter page,devin"
224,nan,@JeffSessions brought on Carter Page to the Trump campaign &amp; then lied under Oath to Congress about communications with the Russians. RESIGN,"Carter Page,Trump,Congress","Carter Page,Trump,Congress,Russians;",3ChicsPolitico,"carter page,trump,congress","['congress', 'carter page']","trump,congress"
225,nan,BOOM!  @LouiseMensch had it all the way,,;,awv2000,nan,[],nan
226,TheResistance,"Not so surprising facts: 

3. Earth is round
2. The Sun is the center of the Solar System 
1. Carter Page had a FISA warrant","The Sun,Carter Page",";;;Earth;;Sun,Solar System;;Carter Page,FISA",TrumpIsNotLegit,carter page,['carter page'],carter page
227,nan,"If you are a Trump/Russia denier, theres still time to repent",,Trump/Russia,jaredburgin,nan,['russia'],nan
228,nan,"FBI obtained FISA warrant to monitor former Trump adviser Carter Page The Washington Post
Another Russia connection!","FBI,Trump,Carter Page The Washington,Russia","FBI,FISA,Trump,Carter Page,Washington Post;Russia",GhoulemsGhost,"fbi,trump,carter page the washington post,russia","['fbi', 'russia', 'washington post', 'carter page', 'adviser']","fbi,fisa,trump,washington post,russia"
229,nan,More each day: The United States Foreign Intelligence Surveillance Court investigated ex-Trump advisor Carter Page as a foreign agent.,"United States Foreign Intelligence Surveillance Court,Carter Page","United States Foreign Intelligence Surveillance Court,Carter Page",TEDX2000,"united states foreign intelligence surveillance court,carter page","['united states foreign intelligence surveillance court', 'advisor', 'carter page']","united states foreign intelligence surveillance court,carter page"
