0,RussiaGate,"REPORT: FBI Obtained FISA Warrant For Trump Aide, Believed He Was 'Agent Of The Russian Government'","[u'FBI//B-ENTITY', u'Trump//B-ENTITY', u'Aide//I-ENTITY', u'The//B-ENTITY', u'Russian//I-ENTITY', u'Government//I-ENTITY']","FBI, FISA, Trump, Russian Government",JanKimbrough,"fbi,trump aide,the russian government","['trump aide', 'fbi', 'russian government']","fbi,trump"
124,inners,Trump has access to Intel. He knew of FISA Warrant/Carter Page &amp; still said no when asked if his campaign was n contact w/ Russia,"[u'Trump//B-ENTITY', u'FISA//B-ENTITY', u'Warrant/Carter//I-ENTITY', u'Page//I-ENTITY', u'Russia//B-ENTITY']","Trump;FISA,Carter Page,Russia",battletested5,"trump,fisa warrant/carter page,russia","['carter page', 'russia', 'intel']","trump,russia"
125,,@AnnCoulter Wow let's talk about FISA that FBI took out on Carter Page 2016.,"[u'FBI//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY']","FISA,FBI,Carter Page",llewis88,"fbi,carter page",['fbi'],fbi
126,,FBI was monitoring Carter Page WTF did Comey come up with those Bogus emails about Clinton @SMShow @OccupyDemocrats @JohnFugelsang @funder,"[u'FBI//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Clinton//B-ENTITY']","FBI,Carter Page,Comey,Clinton",montetjwitter11,"fbi,carter page,clinton","['clinton', 'carter page', 'fbi']","fbi,carter page wtf,comey,clinton"
127,,****FBI obtained FISA warrant to monitor former Trump adviser Carter Page****,"[u'Trump//B-ENTITY', u'Carter//B-ENTITY', u'Page****//I-ENTITY']","FBI,FISA,Trump,Carter Page",jerZboyUSA,"trump,carter page****","['fbi', 'carter page', 'adviser']","fisa,trump,carter page****"
128,,@shaltsch Sam Clovis.,"[u'Sam//B-ENTITY', u'Clovis//I-ENTITY']",Sam Clovis,ChristinLuvsSno,sam clovis,['sam clovis'],sam clovis.
129,,"Comey didn't announce this but on October 28, he went out of his way to announce the non-story of Clinton's emails",[u'Clinton//B-ENTITY'],"Comey,Clinton",kevinmartin823,clinton,['clinton'],
130,TrumpRussia,"...because he was a Russian agent.  On Trump's campaign team.
","[u'Russian//B-ENTITY', u'Trump//B-ENTITY']",;Russian;Trump,GretchenVork,"russian,trump",[],
131,,We just found out about FISA Warrant n Carter Page and this is the best @realDonaldTrump can come up with to distract?,"[u'Carter//B-ENTITY', u'Page//I-ENTITY']","FISA,Carter Page",michaelclark50,carter page,[],carter page
132,,Jail time,[],,NazDreaming,,[],
133,,"Let us not be distracted by ignorance, @PressSec",[],,cthebones1,,[],
134,,FBI had probable cause that Trump adviser Carter Page was acting as a foreign agent for Russia &amp; got a FISA warrant,"[u'Trump//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Russia//B-ENTITY']","FBI,Trump,Carter Page,Russia,FISA",LauraJSilverman,"trump,carter page,russia","['carter page', 'trump adviser', 'fbi']","fbi,trump,carter page,russia"
135,"racetowitsec, kremlinklan, putinspuppet",Whichever one doesnt want to be thrown from a building or poisoned,[],,coachcommnsense,,[],
136,,A warrant was issued to FBI last summer to monitor Carter Page who was acting as an agent of Russia,"[u'FBI//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Russia//B-ENTITY']","FBI,Carter Page,Russia;",Anti_DJTrump,"fbi,carter page,russia","['carter page', 'fbi', 'russia']","fbi,carter page,russia"
137,,@JoeNBC PUTIN Puppet Show Is Now. ...Punch &amp; Judy Without the Humor. ...Was Carter Page in Janesville WI in September? Simple Question Yes or No,"[u'PUTIN//B-ENTITY', u'Puppet//I-ENTITY', u'Show//I-ENTITY', u'Judy//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Janesville//B-ENTITY', u'WI//I-ENTITY']","PUTIN;;Judy;Carter Page,Janesville;",Bulldawg2482,"putin puppet show,judy,carter page,janesville wi","['judy without', 'carter page']",janesville wi
138,,@leyles7 Me too.  Have heard about Carter Page?  FBI requested a FISA warrant last year to follow his activities in Russia,"[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'FBI//B-ENTITY', u'Russia//B-ENTITY']",";Carter Page;FBI,FISA,Russia",delvish,"carter page,fbi,russia","['fbi', 'russia', 'carter page']","carter,fbi,fisa,russia"
139,,Yawn,[],,CharlieFGordon1,,[],yawn
140,,"@washingtonpost Dear Carter Page, if a judge granted the FISA, THERE WAS EVIDENCE such as you meeting with two known Russian spies. Traitorous!","[u'Carter//B-ENTITY', u'Page//I-ENTITY']","Carter Page,FISA,Russian;",Conscience4,carter page,"['carter page', 'a judge']",
141,,"Mutiny from stern to bow
Ah, but I was so much older then, I'm younger than that now",[],;,toyns,,[],
142,,"""probable cause to believe Page was acting as an agent of a foreign power""",[u'Page//B-ENTITY'],Page,KPCCofframp,page,[],page
143,,"Maxine Waters is DA WOMAN. THANK YOU for not EVER letting go of the REAL scandal: TREASON, collusion with Russia.","[u'Maxine//B-ENTITY', u'Waters//I-ENTITY', u'Russia//B-ENTITY']",Maxine Waters;Russia,aliasvaughn,"maxine waters,russia","['maxine waters', 'russia']",maxine waters
144,,WashPost: FBI granted FISA warrant 2monitor Trump policy adviser Carter Page.FISA court found probable cause DT aide acting as foreign agent,"[u'FBI//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY', u'DT//B-ENTITY']","FBI,FISA,Trump,Carter Page;FISA",Edwards20170125,"fbi,carter page,dt","['fisa warrant 2monitor trump policy adviser', 'probable cause dt aide', 'carter page', 'fbi']","fbi,fisa,trump,carter"
145,,"@normative Which says a LOT about Carter Page,","[u'Carter//B-ENTITY', u'Page//I-ENTITY']",Carter Page,JustCallMeEd,carter page,['carter page'],"lot,carter"
146,"inners, maddow, lastword, TrumpRussia, Russiagate","
FBI Counterintelligence Obtained  FISA Warrant For Carter Page","[u'Carter//B-ENTITY', u'Page//I-ENTITY']","FBI,FISA,Carter Page",deck449,carter page,"['carter page', 'fbi']","fbi counterintelligence obtained fisa,carter page"
147,,@proust1974 He was so close to Trump that Flynn said he never even met Carter Page iirc.,"[u'Trump//B-ENTITY', u'Flynn//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY']","Trump,Flynn,Carter Page",PositiveInt,"trump,flynn,carter page",['carter page'],"trump,flynn,carter page iirc."
148,TrumpRussia,"Carter Page had other contacts with Russian operatives that have not been publicly disclosed.
 

","[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Russian//B-ENTITY']","Carter Page,Russian;",JebBoosh,"carter page,russian",['carter page'],carter page
149,,GOP and DEM,[u'DEM//B-ENTITY'],"GOP,DEM",tiwhitter,dem,"['dem', 'gop']",gop
150,,@Reuters Besides Carter Page acting as a foreign agent there has to be alot more in the WH.,"[u'Carter//B-ENTITY', u'Page//I-ENTITY']","Carter Page,WH",gs619usmc,carter page,['carter page'],carter page
151,,"Comey is a POS. Major press event with Weiner email, but he KNEW about FISA warrant. Did it anyway, knowing the result would help tRump.",[u'FISA//B-ENTITY'],"Comey;Weiner,FISA;tRump",truth_trumpet,fisa,[],"comey,weiner"
152,,What a tangled web they weave... I'm so grateful for our Intel community and FBI who will untangle all of it and lock them up!,[u'FBI//B-ENTITY'],;FBI,notherringfarts,fbi,"['fbi', 'tangled web', 'intel']","intel,fbi"
153,AllColluded,@maddow Seems Carter Page drew the short straw. Trump &amp; Co. offering up Page to FBI to take the blame for Russian interference.,"[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Russian//B-ENTITY']","Carter Page;Trump,Page,FBI,Russian",Aneetchkoo,"carter page,russian","['trump & co.', 'fbi']","carter page,trump &amp; co.,fbi"
154,Fiverr,Check this out! I will do computer networking and IT security on   Sean Spicer Carter Page,"[u'Sean//B-ENTITY', u'Spicer//I-ENTITY', u'Carter//I-ENTITY']",";sean spicer,Carter Page",newton_engineer,sean spicer carter,[],sean spicer carter page
155,,@DoctorPeterD @thehill We have seen what happens. Carter Page was unmasked (it's in the press) and all signs point toward the former administration. 1/2,"[u'Carter//B-ENTITY', u'Page//I-ENTITY']",;Carter Page;,TespGames,carter page,['carter page'],carter page
156,,Warrant on Carter Page shows we no longer have smoke. We have extreme heat. Acting Atty General must appoint a SpecΓÇª,"[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Atty//B-ENTITY', u'General//I-ENTITY']",Carter Page;;Acting Atty General,MichaelCastner,"carter page,atty general",['acting atty general'],
157,funder,BREAKING: FBI obtained FISA warrant to monitor former Trump adviser Carter Page  by  via @c0nvey,"[u'FBI//B-ENTITY', u'Trump//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY']","FBI,FISA,Trump,Carter Page",susan_dover,"fbi,trump,carter page","['adviser', 'fbi', 'carter page']","fbi,fisa,trump"
158,,March 2016:,[],,ekcj1234,,[],
159,,@cnnbrk @Evan_McMullin Good Lord how many scandals can Trump  et al generate in a day? Carter Page FISA story and now this,"[u'Good//B-ENTITY', u'Lord//I-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY']","Trump;Carter Page,FISA",GirlOnFireSally,"good lord,carter page",['carter page'],trump
160,trumprussia,Carter  fbi warrant,[u'Carter//B-ENTITY'],"Carter,fbi",lsfarmer311,carter,['fbi'],carter
161,,"Place you bets, I say @realDonaldTrump will be out of office in next 12 months And @mike_pence needs to follow him too  ""Carter Page""","[u'office//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY']",Carter Page,Itsafairday,"office,carter page",[],
162,"Trumprussia, TrumpRussiaCollusion, russiagate","  
 I remember his shit eating grin when Chris Hayes was interviewing him on","[u'Chris//B-ENTITY', u'Hayes//I-ENTITY']",Chris Hayes,RWTrollPatrol,chris hayes,['chris hayes'],chris hayes
163,,Almost a year later the Carter Page FISA news drops and this is BIG news? (Sarcasm) Dems working overtime to blow it up!,"[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Dems//B-ENTITY']","Carter Page,FISA;Dems",TheLabeler5000,"carter page,sarcasm,dems",['the carter page fisa news'],
164,TrumpRussia,"One of the two presidential candidates was under FBI investigation on Election Day, &amp; it wasnt Hillary Clinton.  Carter Page","[u'Election//B-ENTITY', u'Day//I-ENTITY', u'Hillary//B-ENTITY', u'Clinton//I-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY']","FBI,Election Day,hillary,Hillary Clinton;Carter Page",PunchTrumpUS,"election day,hillary clinton,carter page","['hillary clinton', 'fbi', 'carter page']","fbi,hillary clinton. carter page"
165,,"@FBI BUT WENT AFTER HRC, NOW WE HAVE A LUNATIC IN THE WHITE HOUSE AND U HAVE BIG RESPONSIBILITY FOR THIS","[u'WHITE//B-ENTITY', u'HOUSE//I-ENTITY']",HRC,PamBattistella,white house,[],white house
166,,FBI obtained FISA warrant to monitor former Trump adviser Carter Page makes Comey's subsequent actions all the more unfathomable.,"[u'FBI//B-ENTITY', u'Trump//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY']","FBI,FISA,Trump,Carter Page,Comey",PunchTrumpUS,"fbi,trump,carter page","['adviser', 'fbi', 'carter page']","fbi,fisa,trump"
167,Russian,"Carter Page, Former Trump Adviser, Monitored Last Summer By FBI Over  Contacts
","[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'FBI//B-ENTITY']","Carter Page,Trump,FBI",livechannelfeed,"carter page,fbi","['adviser', 'fbi', 'carter page']","carter,fbi"
168,,this one is a real page turner,[],,IamConiglio,,[],
169,trumpRussia,@SenateGOP @washingtonpost  featured in a different WAPO article,[],WAPO,Ban_Pres_Bannon,,[],
170,,"News of FISA Warrant against Carter Page, continuing silence on Flynn, fits inference they've nailed Trump. From 4/4","[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Flynn//B-ENTITY', u'Trump//B-ENTITY']","FISA,Carter Page,Flynn,Trump;",KeithOlbermann,"carter page,flynn,trump",['carter page'],carter
171,,"The Obama administration used the national security intelligence apparatus against its political enemies, because the IRS wasn't enough.",[],"Obama,IRS",lheal,,"['obama administration', 'national security intelligence', 'irs']","obama,irs"
172,,"United Airlines thanks Carter Page, Devin Nunes and most importantly Sean Spicer","[u'United//B-ENTITY', u'Airlines//I-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Devin//B-ENTITY', u'Nunes//I-ENTITY', u'Sean//B-ENTITY', u'Spicer//I-ENTITY']","United Airlines,Carter Page,Devin Nunes,sean spicer",sabrinasingh24,"united airlines,carter page,devin nunes,sean spicer","['devin nunes', 'united airlines', 'carter page', 'sean spicer']","united airlines,carter,devin nunes,sean spicer"
173,,I know you are not trying to say Trump was right about illegal wiretapping by PBO. Worst spin of a legal FISA warrant by FBI.... ever.,"[u'Trump//B-ENTITY', u'PBO//B-ENTITY', u'FBI//B-ENTITY']","Trump,PBO;FISA,FBI;",upsnodowns,"trump,pbo,fbi",['fbi'],trump
174,,But her eemmmaaaaiiiiiiiiilllllllllllsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,[],,RSWestmoreland,,[],
175,,TRUMPLAND TODAY Sean Spicer says Hitler didn't gas anyone. Carter Page says FBI surveillance of him is like spying on Martin Luther King,"[u'Sean//B-ENTITY', u'Spicer//I-ENTITY', u'Hitler//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY', u'FBI//B-ENTITY', u'Martin//B-ENTITY', u'Luther//I-ENTITY']","TRUMPLAND,sean spicer,Hitler;Carter Page,FBI,Martin Luther King",joesentme,"sean spicer,hitler,carter page,fbi,martin luther","['luther king', 'fbi', 'carter page', 'hitler', 'sean spicer']","sean spicer,hitler,fbi,martin luther king"
176,,NOT breaking- (to those of us paying attention ) thanks to @LouiseMensch,[],,sahmiya_says_GO,,[],
177,,"But those @HillaryClinton emails........(looking for ""head exploding"" emoji)",[],,Aiims1742,,[],
178,,"I created this Tease for ""carter page"" using T. Go to  to create &amp; share a Tease for any topic.","[u'carter//B-ENTITY', u'page//I-ENTITY']",Carter Page,TipTop_News,carter page,[],
179,,It's like they don't get that what's been confirmed here is that there is major evidence of collusion.,[],,IsobelCarr,,[],
180,,"Will someone tell the MSM? Oh yeah, they already know.",[],MSM;,RedStateRule,,[],
181,,The FBI obtained a warrant to monitor former Trump adviser Carter Page.,"[u'FBI//B-ENTITY', u'Trump//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY']","FBI,Trump,Carter Page",BostonGlobe,"fbi,trump,carter page","['adviser', 'fbi', 'carter page']","fbi,trump,carter page."
182,,@matt_rawlik here's those FISA's we were talking about,[],FISA,ARaw45,,[],
183,,"@AAANYC1 @M2324M @THXOne138 @cnnbrk Maybe you prefer the word of @Sebastiangorka, or Carter Page, Manafort, or Tillerson. Nothing to see comrade.","[u'Carter//B-ENTITY', u'Page//I-ENTITY']","Carter Page,Manafort,Tillerson;",MssAnthrope,carter page,['carter page'],
184,,@ResistanceParty Oh is this the oil industry consultant Carter Page?? &amp; Who pray tell recommended him??,"[u'Carter//B-ENTITY', u'Page//I-ENTITY']",;,AssHrdRndWorld,carter page,"['oil', 'carter page', 'him', 'the oil industry consultant']",carter
185,SDLive,"Washington Post app download 

  Carter Page","[u'Washington//B-ENTITY', u'Post//I-ENTITY']",Washington Post;Carter Page,googleplay_aps,"washington post,carter page","['washington post', 'carter page', 'washington post']","washington post,carter page"
186,,CEO of Russia Oil offered Trump adviser he felt deal to get US sanctions lifted:,"[u'Russia//B-ENTITY', u'Trump//B-ENTITY']","CEO,Russia,Russia Oil,Trump,US",JC12Tx,"russia,trump","['us', 'russia oil', 'ceo', 'trump adviser', 'russia oil offered trump adviser he felt deal to get us sanctions']","russia,trump,us"
187,,"So...either Trump was duped or was complicit

",[u'Trump//B-ENTITY'],Trump,SC_Ropp,trump,[],trump
188,,quel surprise!    FBI obtained FISA warrant to monitor former Trump adviser Carter Page,"[u'FBI//B-ENTITY', u'Trump//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY']",";FBI,FISA,Trump,Carter Page",pattirmuller,"fbi,trump,carter page","['fbi', 'carter page', 'adviser']","fbi,fisa,trump,carter page"
189,,Why didnt FBI annouce that investigation,[],FBI,razzberry1947,,['fbi'],fbi
190,,This may be awkward....,[],,LetsTrekSpain,,[],
191,inners,"Relieved that Trump only surrounds himself with the best people-the best people with Russian ties: Carter Page,Flynn,Manafort...
","[u'Trump//B-ENTITY', u'Russian//B-ENTITY', u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Flynn//B-ENTITY', u'Manafort//B-ENTITY']","Trump,Russian,Carter Page,Flynn,Manafort",ChiOneToo,"trump,russian,carter page,flynn,manafort",['carter page'],"trump,carter"
192,"Trumprussia, russiagate",Carter Page under investigation for suspicious Russian ties,"[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'suspicious//B-ENTITY', u'Russian//I-ENTITY']","Carter Page,Russian",lfbensimon,"carter page,suspicious russian",['carter page'],carter page
193,,So the second domino falls - who gets the best deal??? Hope they took his passport,[],;,jprah1,,[],
194,russiagate,"Think @maddow will be telling the ""Carter Page to Russia with Love"" story tonight?","[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Russia//B-ENTITY', u'with//I-ENTITY', u'Love//I-ENTITY']","Carter Page,Russia",Storeees,"carter page,russia with love",['russia'],russia
195,,"@realDonaldTrump Yep, Carter Page was being survield. FISA warrent issued, you asked Russia to find 30K @HillaryClinton emails hose coming","[u'Carter//B-ENTITY', u'Page//I-ENTITY', u'Russia//B-ENTITY']","Carter Page;FISA,Russia",EHines44,"carter page,russia","['carter page', 'russia']","carter page,russia"
196,,The FBI don't drop a dime until its time.,[],FBI;,ScamGoggles,,['fbi'],fbi
197,bfd,A freaking .,[],,rachelvalentine,,[],
198,,@washingtonpost Carter Page is despicable.,"[u'Carter//B-ENTITY', u'Page//I-ENTITY']",Carter Page,Lorrenitram,carter page,['carter page'],
199,,Our incompetent lazy MSM is always late to the party  @LouiseMensch @MelissaJPeltier @RVAwonk,[u'MSM//B-ENTITY'],MSM,Ralfoo7,msm,['@louisemensch @melissajpeltier @rvawonk'],msm
200,,"@AAANYC1 @M2324M @THXOne138 @cnnbrk Like this, you mean?",[],,PhysicalPolitik,,[],
201,,Carter Page: FBI reportedly obtained FISA warrant to monitor ex-Trump adviser,"[u'Carter//B-ENTITY', u'Page//I-ENTITY']","Carter Page,FBI,FISA,",FoxNews,carter page,"['adviser', 'fbi', 'carter page']","carter,fbi,fisa"
202,CarterPage,.@KeithOlbermann - In one of vids he said to keep an eye on . Good call!,[],;,DinoRamirez72,,[],
203,,This is like the Warriors claiming they won back to back championships...,"[u'the//B-ENTITY', u'Warriors//I-ENTITY']",Warriors,FrankChow,the warriors,[],
204,"CarterPage, TrumpRussia","Recruited as a spy by Russia, foreign policy advisor  being investigated as part of  case.",[u'Russia//B-ENTITY'],Russia,McSaddle,russia,"['a spy', 'russia', 'foreign policy advisor']",
205,,I will not spend the night reading about Trump I will not spend the night reading about Trump I will not spend the night reading about Trump,"[u'Trump//B-ENTITY', u'Trump//B-ENTITY']","trump,trump,trump",moonlighthalo,"trump,trump",[],"trump,trump,trump"
